id,name,host_id,host_name,neighbourhood_cleansed,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,city
30201064,Captain's Quarters in Historic Lower Garden District,37614659,Robert,Lower Garden District,29.93411,-90.07201,Entire home/apt,98.0,2,292,2025-06-02,3.66,291,New Orleans
30202231,The Big Blue House,8288599,Nathan,Seventh Ward,29.97268,-90.05982,Entire home/apt,273.0,3,182,2025-06-15,2.31,143,New Orleans
30207852,Modern Home Near French Quarter + Parking,219828,Lisa,Treme - Lafitte,29.97552,-90.07786,Entire home/apt,121.0,3,145,2025-06-08,1.89,231,New Orleans
30251812,Gorgeous room in historic mansion on St Charles,162593725,Jaye,Audubon,29.93884,-90.12685,Private room,92.0,1,169,2025-05-28,2.15,328,New Orleans
30324605,★Modern & Clean Home - Walk to Freret and Tulane!★,116659102,Christopher James,Freret,29.93945,-90.10828,Entire home/apt,100.0,1,295,2025-06-02,3.76,177,New Orleans
30373041,The New Orleans Beach House (entire home),130485266,Keith,Tulane - Gravier,29.96229,-90.08195,Entire home/apt,259.0,2,78,2025-05-05,0.98,86,New Orleans
30381787,Marigny Gem 1800 sf + private yard_24-OSTR-18122,41173870,Paul,Marigny,29.96573,-90.06002,Entire home/apt,291.0,3,156,2025-05-20,1.98,135,New Orleans
30424500,Purple People Eater of Uptown!,52891553,Rachel,Uptown,29.9214,-90.10718,Entire home/apt,125.0,30,8,2025-05-10,0.4,364,New Orleans
30442891,Spacious Historic Home - 4 blocks to Parades!,25140095,Margitta,Central City,29.93593,-90.08172,Entire home/apt,118.0,2,145,2025-05-05,1.84,266,New Orleans
30467079,Rest for the wicked... or those in need of rest!,174815,Demitri,Hollygrove,29.96587,-90.1222,Private room,43.0,1,312,2025-06-01,3.96,308,New Orleans
30478375,Irish Channel Hideaway just off Magazine,769901,Pat,East Riverside,29.9215,-90.0896,Entire home/apt,500.0,30,1,2020-03-23,0.02,363,New Orleans
30487505,cozy retreat one bedroom,1144163,Mariah,Seventh Ward,29.97771,-90.05858,Entire home/apt,41.0,30,82,2025-06-01,1.07,63,New Orleans
30502002,Full house 2blks from Jazz Fest in New Orleans!,26592630,Vaughn,Fairgrounds,29.98699,-90.0769,Entire home/apt,1350.0,30,1,2019-05-06,0.01,268,New Orleans
30502858,Renovated! - Garden Level Suite,228884211,Campeche,Bayou St. John,29.97043,-90.08586,Entire home/apt,125.0,1,82,2025-01-01,1.06,157,New Orleans
30503285,Renovated! - Front Porch Suite,228884211,Campeche,Bayou St. John,29.97181,-90.08581,Entire home/apt,125.0,1,51,2025-01-04,0.66,157,New Orleans
30503569,Renovated! - Back Balcony Suite,228884211,Campeche,Bayou St. John,29.9697,-90.08389,Entire home/apt,125.0,1,56,2025-01-03,0.72,157,New Orleans
30503917,Renovated! - The Royal Suite,228884211,Campeche,Bayou St. John,29.97101,-90.08577,Entire home/apt,125.0,1,30,2025-01-03,0.39,157,New Orleans
30504155,Renovated! - Saint Domingue Studio Suite,228884211,Campeche,Bayou St. John,29.97107,-90.08573,Entire home/apt,120.0,1,33,2025-01-01,0.43,157,New Orleans
30504316,8 - Suite Guest Complex - Sleeps 20 Plus!,228884211,Campeche,Bayou St. John,29.97189,-90.08598,Entire home/apt,797.0,30,110,2025-05-26,1.49,351,New Orleans
30505037,Uptown Double 2.5 Blocks off St. Charles Ave.,190595813,Julie,Uptown,29.92921,-90.10584,Entire home/apt,85.0,365,7,2022-10-31,0.1,365,New Orleans
30520508,Nola Home 3mi. To French Quarters!,229030565,Roxane,Holy Cross,29.959174227665844,-90.01091375961114,Entire home/apt,320.0,2,121,2025-04-27,1.87,355,New Orleans
30540135,"Luxurious, Huge, Sleeps 12p-4.5 bedrooms, 7 beds.",70706635,Dernell Johvan,Marigny,29.96739,-90.05829,Entire home/apt,585.0,2,59,2025-06-04,1.32,335,New Orleans
30545731,Treme Shotgun House 3 Blocks to French Quarter,28066201,Eric,Seventh Ward,29.96659,-90.06364,Entire home/apt,160.0,30,129,2024-10-29,1.63,245,New Orleans
30561250,"Contemporary Designer Home, near French Quarter",151238588,Daniel,Treme - Lafitte,29.9694,-90.07173,Entire home/apt,180.0,30,74,2025-05-31,0.95,323,New Orleans
30565098,Magazine Street Spacious Uptown 2 bedroom Condo,135108051,Ash,Irish Channel,29.92739,-90.0802,Entire home/apt,103.0,2,155,2025-05-25,1.97,88,New Orleans
30570245,NOLA Pied-A-Terre steps from Audubon & Clancy’s,38263191,Renee,Audubon,29.91958,-90.12771,Entire home/apt,87.0,2,105,2025-05-13,1.34,8,New Orleans
30593796,Uptown half-double near Magazine St shopping,75260925,Jessica,East Riverside,29.92041,-90.08806,Entire home/apt,186.0,30,45,2025-04-13,0.57,165,New Orleans
30678072,Amazing Mandi,69337108,Nicole,St. Roch,29.97924408064737,-90.05390893465407,Entire home/apt,240.0,30,1,2025-03-08,0.29,179,New Orleans
30678997,Short walk to the streetcar in the ❤ of NOLA!!,133132305,Miranda,Mid-City,29.96825,-90.0951,Entire home/apt,111.0,30,43,2020-03-13,0.57,269,New Orleans
30713420,Treme 2-Story Guesthouse  1 Blk 2 FQ w/Pool,26026359,Jarrett,Treme - Lafitte,29.966064453125,-90.0655746459961,Entire home/apt,131.0,3,270,2025-06-14,3.46,150,New Orleans
30713846,Treme Pool Cottage w/history 1 Blk from FQ!,26026359,Jarrett,Treme - Lafitte,29.966064453125,-90.0655746459961,Entire home/apt,137.0,3,271,2025-06-15,3.47,156,New Orleans
30714384,Boutique Artsy Well Lit Retro & Trendy Uptown Tranquility,62774691,Luke,Uptown,29.92324,-90.10948,Entire home/apt,90.0,1,218,2025-05-19,2.76,79,New Orleans
30728130,Newly Renovated 2 bd 1 block from Magazine St!,55958836,Jeralyn,East Riverside,29.92008,-90.09479,Entire home/apt,181.0,2,112,2025-05-30,1.57,207,New Orleans
30733755,Cute 1bed steps from French Q and Jazz venues,26642486,Jose,Seventh Ward,29.967927932739254,-90.06234741210938,Entire home/apt,61.0,30,156,2025-03-01,2.0,231,New Orleans
30736183,Nice Uptown Home,42701720,Thersa,East Riverside,29.91851,-90.09055,Private room,90.0,30,10,2020-02-18,0.13,89,New Orleans
30757962,(Mi casa es Su casa),230158403,Shawn,New Aurora - English Turn,29.91511,-89.98105,Private room,67.0,30,26,2021-05-31,0.34,224,New Orleans
30820383,"3 bed, 2 bath, parking, yard, monthly rates",20493974,Thomai,St. Claude,29.97237,-90.04102,Entire home/apt,82.0,30,83,2025-03-05,1.09,346,New Orleans
30852970,Charming House in Lakeview | 10 min. from Downtown,98178944,Beth,West End,30.01008,-90.11684,Entire home/apt,180.0,32,39,2023-11-18,0.5,178,New Orleans
30910929,"If you were here now, you would be at home.",230158403,Shawn,New Aurora - English Turn,29.91301,-89.97907,Private room,67.0,30,49,2021-06-06,0.62,346,New Orleans
30930844,Music Lovers' Bywater Hideaway with Private Porch,231135077,Allan,St. Claude,29.96495,-90.04205,Private room,91.0,30,76,2023-07-02,0.97,179,New Orleans
31019832,Gingerbread House NOLA,164974532,Eve,Navarre,29.98682,-90.10715,Entire home/apt,210.0,3,111,2025-05-20,1.5,334,New Orleans
31026414,Mid City Studio Apartment,26598201,Freddy,Mid-City,29.96787,-90.093,Entire home/apt,52.0,30,39,2024-05-03,0.5,365,New Orleans
31034516,SPACIOUS NOLA HOME W/ PERGOLA & BBQ GRILL,84159310,Karen,Plum Orchard,30.02177,-89.99332,Entire home/apt,203.0,30,111,2024-06-02,1.5,364,New Orleans
31085363,Courtyard Suite 2ba with Kitchen on Royal Street,1405952,Zakary,Marigny,29.96505,-90.05206,Entire home/apt,79.0,30,19,2022-02-27,0.34,309,New Orleans
31118634,St Charles Ave Apt B on the St Charles Trolly line,11372242,Thiamanti,Central City,29.94082,-90.07438,Entire home/apt,63.0,25,128,2025-05-24,1.63,84,New Orleans
31118819,St Charles Ave Apt C on the St Charles Trolly line,11372242,Thiamanti,Central City,29.94152,-90.07327,Entire home/apt,67.0,7,146,2025-05-17,1.86,106,New Orleans
31118837,Prime Location – Walk to Jazz Fest!,4798332,Leah Helen,Seventh Ward,29.97371,-90.06949,Entire home/apt,54.0,2,217,2025-06-02,2.76,78,New Orleans
31119075,Lower Garden District Rental #2 Five mins to FQ,11372242,Thiamanti,Lower Garden District,29.93705,-90.07443,Entire home/apt,109.0,2,115,2025-05-26,1.46,106,New Orleans
31123241,Location! It's Festival Season! Lux Condo!Sleeps 6,232603648,Shae,Central Business District,29.94817,-90.07338,Entire home/apt,399.0,30,147,2025-06-15,1.91,338,New Orleans
31150745,Apartment in Heritage Building with Front Terrace,11372242,Thiamanti,Central City,29.94152,-90.07327,Entire home/apt,81.0,2,194,2025-03-24,2.47,65,New Orleans
31172145,Frenchmen Manor,232687907,Nkenge,Seventh Ward,29.98343,-90.05922,Private room,216.0,30,153,2024-12-02,1.97,269,New Orleans
31173868,1868 Grand Mansion New Orleans Garden Dist. Area,233026883,Gail,Garden District,29.92698,-90.08486,Private room,600.0,3,174,2025-05-27,2.26,321,New Orleans
31181311,Bywater arts & crafts- walk to St. Claude corridor,16876788,Joe,St. Claude,29.96789038990789,-90.03530158171533,Private room,37.0,1,182,2025-06-02,2.36,42,New Orleans
31187236,"Broadmoor Abode 5 mins Superdome, central located",6947818,Anh,Broadmoor,29.94077,-90.10073,Entire home/apt,87.0,2,159,2025-05-05,2.03,40,New Orleans
31214319,Fabulous 1 Bed/ 1 Bath Just Steps to Magazine St!!,101554535,Gino,East Riverside,29.92071,-90.0906,Private room,114.0,2,111,2022-11-08,1.42,87,New Orleans
31268160,Updated Quiet and Comfortable Uptown 1br Apt,112910785,Marigny,West Riverside,29.9179801940918,-90.1021957397461,Entire home/apt,52.0,2,154,2025-06-06,1.97,294,New Orleans
31283391,"Claiborne Historic Mansion, by Historic Getaways",2019341,Historic Getaways,Seventh Ward,29.969600677490234,-90.06688690185547,Entire home/apt,215.0,1,99,2025-02-27,1.28,247,New Orleans
31308477,Voted TOP Location by AIRBNB Condo near Streetcar,234332158,Bobby,Central City,29.92941,-90.09041,Entire home/apt,50.0,30,251,2025-03-05,3.24,292,New Orleans
31358957,Elegant Condo w Balcony on Magazine St. 2br|1ba,232296790,Michael,Lower Garden District,29.93148,-90.07344,Entire home/apt,198.0,2,257,2025-05-28,3.29,278,New Orleans
31395888,"3BR Suite B with 5 beds, 2 baths - Sleeps 10",6534205,Robin,Treme - Lafitte,29.963351,-90.066178,Entire home/apt,340.0,3,22,2024-01-02,0.29,105,New Orleans
31460037,Courtyard Cottage in Central City,140995269,Gwender,Central City,29.93616,-90.08711,Entire home/apt,92.0,3,123,2025-05-23,1.78,156,New Orleans
31474403,New Orleans Dream Duo- Location & Decoration,1921252,Miranda,St. Claude,29.96963,-90.04524,Entire home/apt,315.0,30,23,2021-11-03,0.29,178,New Orleans
31517801,Funky Downtown Crash Pad - Walking Distance to FQ!,19859194,Jay,Seventh Ward,29.97282,-90.06136,Entire home/apt,75.0,2,24,2024-10-28,0.31,365,New Orleans
31518908,2BD/2BA Shotgun Home in NOLA's BEST Neighborhood!,228142234,Desiree,Treme - Lafitte,29.97233,-90.08086,Entire home/apt,160.0,30,21,2025-03-08,0.27,365,New Orleans
31589947,Take a Streetcar to the Quarter from a Classic Double,68649554,Alicia,Central City,29.93532,-90.08279,Entire home/apt,298.0,4,181,2025-05-19,2.35,334,New Orleans
31615279,Expansive Modern Luxury Home - Streetcar Adjacent!,157318848,Stay Redamo Vacation Rentals,Central City,29.93875,-90.078,Entire home/apt,230.0,2,165,2025-06-15,2.16,231,New Orleans
31616870,"Huge New Home w/ Outdoor Space, Walk to Streetcar!",157318848,Stay Redamo Vacation Rentals,Central City,29.93856,-90.0781,Entire home/apt,223.0,2,157,2025-05-18,2.07,226,New Orleans
31617967,Bywater Casita! Cozy suite!,235773072,Ian,St. Claude,29.96576,-90.04145,Entire home/apt,76.0,1,327,2025-06-12,4.22,187,New Orleans
31620063,Large Upscale Apt on Streetcar in Riverbend,31020303,Spencer,East Carrollton,29.9469,-90.12948,Entire home/apt,174.0,3,234,2025-06-12,3.02,169,New Orleans
31625926,"Stroll to the Streetcar from a Light, Elegant, Historic Gem",18560088,Rocio,Mid-City,29.96636032198755,-90.09542728123525,Entire home/apt,143.0,2,50,2025-05-21,0.65,123,New Orleans
31647915,Luxury on Frenchmen St. and the French Quarter! #3,106289693,William,Marigny,29.96438,-90.05695,Entire home/apt,109.0,30,165,2025-06-13,2.14,196,New Orleans
31665226,TOP LOCATION! Luxury Traditional New Orleans Home,167921411,Rochelle Marie,Bayou St. John,29.97261,-90.0877,Entire home/apt,145.0,3,174,2025-06-13,2.25,249,New Orleans
31667133,Barbara's Uptown,225101787,Barbara,Uptown,29.92121,-90.10328,Entire home/apt,125.0,2,126,2025-06-08,1.63,290,New Orleans
31681660,C The Historic Cospelich's House,236701374,Millie,Mcdonogh,29.94858,-90.05171,Entire home/apt,300.0,30,61,2023-03-19,0.8,365,New Orleans
31690649,Cute 1bed steps from French Q and Jazz venues,26642486,Jose,Seventh Ward,29.96905,-90.06288,Entire home/apt,57.0,2,152,2025-04-19,1.95,252,New Orleans
31742139,Historic New Orleans Luxury Private Condo,56660611,Shay,Lower Garden District,29.94461,-90.06781,Entire home/apt,338.0,30,0,No review,0.0,363,New Orleans
31794661,Frenchmen Street /French Quarter Studio,238269981,Lauren,Marigny,29.96413,-90.05897,Entire home/apt,98.0,3,132,2025-05-06,1.71,83,New Orleans
31800380,Sweet Sun-filled Studio in Algiers Point,78167521,Jacqueline,Mcdonogh,29.94793,-90.04696,Entire home/apt,92.0,2,144,2024-10-18,1.86,168,New Orleans
31827006,"Historic Victorian Facade, Luxurious Interior",2127380,Thea,Milan,29.93379,-90.09648,Entire home/apt,113.0,30,46,2022-09-11,0.6,365,New Orleans
31829158,Downtown NOLA Balcony Loft- Near the Quarter! 201,112910785,Marigny,Central Business District,29.94817,-90.07338,Entire home/apt,117.0,3,175,2025-06-15,2.26,299,New Orleans
31854023,GiGi's Place,238726984,Tanya,Seventh Ward,29.97902,-90.07045,Private room,190.0,30,36,2023-05-08,0.47,365,New Orleans
31855768,Hear Local Live Music From the Back Porch,215005390,Megan,Marigny,29.963625,-90.057487,Entire home/apt,528.0,3,90,2025-05-18,1.17,260,New Orleans
31856068,Parlour Nola: Historic Shotgun House,60095615,Miranda,East Riverside,29.91989,-90.0939,Entire home/apt,122.0,1,232,2025-06-12,3.08,178,New Orleans
31873454,Two at the Park,41407791,Andrea,Irish Channel,29.92522,-90.07885,Entire home/apt,147.0,3,71,2025-05-19,1.03,120,New Orleans
31924989,BIG EASY HOME AWAY FROM HOME,237236594,Stephon,Mid-City,29.96737,-90.09231,Entire home/apt,140.0,30,15,2024-02-12,0.21,363,New Orleans
31926565,Greenhouse Camelback in the Bywater,122064235,Jed,Bywater,29.96525,-90.04801,Entire home/apt,378.0,6,27,2025-05-14,0.36,319,New Orleans
31928531,Cute 1bed walk to French Q and Bourbon St.,26642486,Jose,Seventh Ward,29.968053817749023,-90.06246948242188,Entire home/apt,57.0,2,200,2025-05-31,2.59,263,New Orleans
31933139,"Claiborne Victorian Mansion, by Historic Getaways",2019341,Historic Getaways,Treme - Lafitte,29.967472076416016,-90.06582641601562,Entire home/apt,215.0,1,88,2025-05-26,1.16,281,New Orleans
31951117,Arts&Craft Bungalow 6 Blocks from StCharlesAvenue,239212989,Lauretta,Central City,29.93705,-90.08818,Entire home/apt,80.0,30,102,2024-12-01,1.32,89,New Orleans
31960088,Charles'TremeGetawayLic22-CSTR-14021/24-OSTR-03067,167243460,Kim,Treme - Lafitte,29.963823318481445,-90.07306671142578,Entire home/apt,77.0,2,117,2025-05-26,1.52,200,New Orleans
31960588,Cute 1bed steps from French Q and Jazz venues,26642486,Jose,Seventh Ward,29.967927932739254,-90.06234741210938,Entire home/apt,56.0,2,216,2025-05-31,2.79,255,New Orleans
31961142,Cozy 1BR Flat on Freret St w/Roof Deck & Parking,51541620,Samuel,Freret,29.9350417,-90.1068787,Entire home/apt,75.0,1,238,2025-05-30,3.11,205,New Orleans
31977149,Great House - Great Location with Pool and Hot Tub,239746122,Harriet,Audubon,29.92249,-90.12767,Entire home/apt,354.0,30,39,2024-11-17,0.51,148,New Orleans
31980823,Artsy Studio Oasis w/Patio Minutes From NOLA Fun!,239771192,Ricky,Central City,29.94224,-90.09236,Entire home/apt,94.0,30,276,2025-05-04,3.56,54,New Orleans
32049203,Cozy Studio close to everything!,380980,Joanne,Treme - Lafitte,29.96609,-90.06449,Entire home/apt,90.0,30,26,2020-01-01,0.34,102,New Orleans
32061342,RANCHO NIRVANA: Vacation & Staycation Perfection!,240407388,Guillermo,Broadmoor,29.94836,-90.10457,Entire home/apt,239.0,1,76,2025-05-18,0.99,258,New Orleans
32062481,***Tiny House in the Big Easy!***,809710,Sarah,West Riverside,29.91779820175471,-90.12246817617876,Entire home/apt,116.0,2,218,2025-06-15,2.81,249,New Orleans
32067722,Luxury Plush Condo: Safe and Excellent Location!,95683904,Brad,Central Business District,29.95208168029785,-90.07062530517578,Entire home/apt,180.0,2,69,2025-05-01,0.91,25,New Orleans
32081422,"Claiborne Victorian Mansion, by Historic Getaways",2019341,Historic Getaways,Treme - Lafitte,29.96744728088379,-90.06584167480469,Entire home/apt,205.0,1,141,2025-06-08,1.86,271,New Orleans
32101876,2-Bedroom Flat in Charming Pearl Neighborhood,4920986,Peter,Black Pearl,29.93746,-90.13155,Entire home/apt,95.0,32,0,No review,0.0,365,New Orleans
32107475,Antiques & Art in charming apartment Magazine st,240868457,Rachel,Lower Garden District,29.92838,-90.0776,Entire home/apt,120.0,30,232,2025-01-23,3.01,107,New Orleans
32135503,French Quarter Cottage,20630068,Kimberly,Marigny,29.96456,-90.05956,Entire home/apt,125.0,3,186,2025-05-05,2.42,338,New Orleans
32170259,NOLA Life,237315104,NOLA Life,Central City,29.93451,-90.08953,Entire home/apt,107.0,2,180,2025-05-25,2.35,107,New Orleans
32188881,"Comfy Home in The ""Historical Lower 9"" 19STR-02964",115570612,Allen,Lower Ninth Ward,29.96812,-90.0144,Entire home/apt,138.0,30,20,2024-10-30,0.26,270,New Orleans
32223681,Renovated in the Bywater with a pool for 31+ days!,131077665,Sara,Bywater,29.96495,-90.04498,Entire home/apt,75.0,30,10,2024-04-30,0.19,180,New Orleans
32253564,Midcity Guest Room close to everything,52612707,Amanda,Mid-City,29.96582,-90.09153,Private room,85.0,30,21,2019-09-14,0.27,270,New Orleans
32270517,The Louis XIV Mansion,242157769,Douglas James,Lakeview,30.00469,-90.10971,Entire home/apt,734.0,3,108,2025-03-29,1.4,332,New Orleans
32284107,Marigny Magic Historic Home - French Qtr/Bywater,241933202,Robert,Marigny,29.96803,-90.05483,Entire home/apt,343.0,30,112,2025-05-06,1.46,186,New Orleans
32291975,Lower Garden District 1BR Stay with Balcony Views,64365837,Mike,Lower Garden District,29.93099,-90.07442,Entire home/apt,95.0,3,163,2025-06-02,2.94,360,New Orleans
32292533,Irish Channel Creole Cottage,141748304,Jesse,Irish Channel,29.9264,-90.07922,Entire home/apt,127.0,2,55,2025-03-17,0.71,301,New Orleans
32315476,"Historic Shotgun Home, 1 Block off St. Charles",230283522,Bailey,Central City,29.93823,-90.07433,Entire home/apt,92.0,2,166,2025-05-22,2.17,358,New Orleans
32331363,New Orleans Lakefront,242590117,Tom,Little Woods,30.03957,-90.01212,Entire home/apt,140.0,30,0,No review,0.0,178,New Orleans
32340245,#4 Your Home away from Home!,91836275,Tara,Leonidas,29.9575,-90.1248,Private room,36.0,2,38,2025-05-05,0.49,365,New Orleans
32356207,"Relaxing Lakeview Home- Jazzfest, City Park too!",227310552,Jean,West End,30.01694,-90.11989,Entire home/apt,80.0,30,70,2023-02-26,0.91,178,New Orleans
32398441,New Orleans shotgun,108920794,Angela,Freret,29.93444849999999,-90.1070425,Entire home/apt,115.0,30,0,No review,0.0,365,New Orleans
32418403,Cozy Carrollton,131471395,SJW Homes,Leonidas,29.95921,-90.12184,Entire home/apt,128.0,30,5,2020-01-02,0.07,89,New Orleans
32423999,Lee's Pride A New Orleans Guest House,240036283,Maxine,Leonidas,29.95732,-90.12293,Entire home/apt,157.0,30,42,2024-10-28,0.55,268,New Orleans
32439252,Uptown Wonder,21050084,Reginald,East Riverside,29.92198,-90.08964,Entire home/apt,54.0,30,2,2023-03-09,0.03,365,New Orleans
32449177,Hidden Gem,21050084,Reginald,East Riverside,29.92159,-90.08983,Entire home/apt,67.0,30,0,No review,0.0,269,New Orleans
32462721,Oak Street Oasis,36905235,Kelly Williams,Leonidas,29.95066,-90.13496,Entire home/apt,110.0,2,126,2025-06-01,2.58,180,New Orleans
32467509,Essence Festival Welcome. I want your business.,65665251,Jeanette,Seventh Ward,29.98453,-90.06427,Private room,106.0,3,10,2024-10-27,0.13,365,New Orleans
32489730,Prime Location Bywater/French Quarter Home!!!,203366116,Harrison,St. Claude,29.96992,-90.04251,Entire home/apt,146.0,30,13,2021-10-15,0.17,270,New Orleans
